,subject,set,day,task,trainingtype,order,Subject2,Session,Group,Block,BlockList,trial,TrialList1,TrialList1.Cycle,TrialList1.Sample,Bloc,TypeLetter1,Training,InputVis1,accuracy,RT
7210,1,A,1,visualrecognition,AV,1,1.0,1.0,1.0,1.0,1.0,61.0,21.0,2.0,61.0,1.0,new,AVSW_Build_up,L2_LD_big.png,1.0,670.0
7211,1,A,1,visualrecognition,AV,1,1.0,1.0,1.0,1.0,1.0,62.0,6.0,2.0,62.0,1.0,control,AVSW_Build_up,L4_RU.png,1.0,703.0
7212,1,A,1,visualrecognition,AV,1,1.0,1.0,1.0,1.0,1.0,63.0,16.0,2.0,63.0,1.0,new,AVSW_Build_up,L4_LU_big.png,1.0,818.0
7213,1,A,1,visualrecognition,AV,1,1.0,1.0,1.0,1.0,1.0,64.0,3.0,2.0,64.0,1.0,UpDown,AVSW_Build_up,L2_RD.png,1.0,754.0
7214,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,control,AV,L7_LD_big.png,1.0,834.0
7215,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,2.0,29.0,1.0,2.0,1.0,New,AV,L8_RU.png,1.0,604.0
7216,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,3.0,14.0,1.0,3.0,1.0,LeftRight,AV,L5_RD_big.png,1.0,704.0
7217,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,4.0,24.0,1.0,4.0,1.0,New,AV,L7_RU.png,1.0,527.0
7218,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,5.0,32.0,1.0,5.0,1.0,New,AV,L8_RU_big.png,1.0,509.0
7219,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,6.0,1.0,UpDown,AV,L6_LU.png,1.0,686.0
7220,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,7.0,20.0,1.0,7.0,1.0,New,AV,L6_RD_big.png,1.0,811.0
7221,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,8.0,15.0,1.0,8.0,1.0,New,AV,L5_LU_big.png,1.0,547.0
7222,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,9.0,19.0,1.0,9.0,1.0,New,AV,L6_RD.png,1.0,718.0
7223,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,10.0,1.0,New,AV,L7_LU_big.png,1.0,608.0
7224,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,11.0,5.0,1.0,11.0,1.0,control,AV,L7_LD.png,1.0,587.0
7225,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,12.0,27.0,1.0,12.0,1.0,New,AV,L8_LU.png,1.0,554.0
7226,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,13.0,11.0,1.0,13.0,1.0,New,AV,L7_RD.png,1.0,506.0
7227,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,14.0,21.0,1.0,14.0,1.0,New,AV,L6_RU.png,1.0,454.0
7228,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,15.0,9.0,1.0,15.0,1.0,New,AV,L7_LU.png,1.0,460.0
7229,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,16.0,3.0,1.0,16.0,1.0,UpDown,AV,L6_LD.png,1.0,642.0
7230,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,17.0,25.0,1.0,17.0,1.0,New,AV,L7_RU_big.png,1.0,620.0
7231,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,18.0,2.0,1.0,18.0,1.0,LeftRight,AV,L5_LD.png,1.0,803.0
7232,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,19.0,6.0,1.0,19.0,1.0,control,AV,L8_RD.png,1.0,850.0
7233,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,20.0,16.0,1.0,20.0,1.0,New,AV,L5_RU_big.png,1.0,685.0
7234,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,21.0,31.0,1.0,21.0,1.0,New,AV,L8_LU_big.png,1.0,529.0
7235,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,22.0,7.0,1.0,22.0,1.0,UpDown,AV,L5_LU.png,1.0,894.0
7236,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,23.0,13.0,1.0,23.0,1.0,LeftRight,AV,L5_LD_big.png,1.0,588.0
7237,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,24.0,26.0,1.0,24.0,1.0,New,AV,L8_LD.png,1.0,807.0
7238,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,25.0,12.0,1.0,25.0,1.0,New,AV,L7_RD_big.png,1.0,611.0
7239,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,26.0,30.0,1.0,26.0,1.0,New,AV,L8_LD_big.png,1.0,435.0
7240,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,27.0,8.0,1.0,27.0,1.0,UpDown,AV,L5_RU.png,1.0,884.0
7241,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,28.0,1.0,LeftRight,AV,L5_RD.png,1.0,600.0
7242,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,29.0,28.0,1.0,29.0,1.0,New,AV,L8_RD_big.png,1.0,615.0
7243,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,30.0,22.0,1.0,30.0,1.0,New,AV,L6_RU_big.png,1.0,473.0
7244,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,31.0,17.0,1.0,31.0,1.0,UpDown,AV,L6_LD_big.png,1.0,469.0
7245,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,32.0,18.0,1.0,32.0,1.0,UpDown,AV,L6_LU_big.png,1.0,781.0
7246,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,33.0,1.0,2.0,33.0,1.0,LeftRight,AV,L5_RD.png,1.0,667.0
7247,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,34.0,27.0,2.0,34.0,1.0,New,AV,L8_LU.png,1.0,541.0
7248,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,35.0,29.0,2.0,35.0,1.0,New,AV,L8_RU.png,1.0,468.0
7249,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,36.0,9.0,2.0,36.0,1.0,New,AV,L7_LU.png,1.0,528.0
7250,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,37.0,11.0,2.0,37.0,1.0,New,AV,L7_RD.png,1.0,477.0
7251,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,38.0,4.0,2.0,38.0,1.0,UpDown,AV,L6_LU.png,1.0,604.0
7252,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,39.0,20.0,2.0,39.0,1.0,New,AV,L6_RD_big.png,1.0,475.0
7253,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,40.0,30.0,2.0,40.0,1.0,New,AV,L8_LD_big.png,1.0,874.0
7254,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,41.0,15.0,2.0,41.0,1.0,New,AV,L5_LU_big.png,1.0,536.0
7255,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,42.0,21.0,2.0,42.0,1.0,New,AV,L6_RU.png,1.0,662.0
7256,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,43.0,25.0,2.0,43.0,1.0,New,AV,L7_RU_big.png,1.0,447.0
7257,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,44.0,23.0,2.0,44.0,1.0,control,AV,L7_LD_big.png,1.0,805.0
7258,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,45.0,28.0,2.0,45.0,1.0,New,AV,L8_RD_big.png,1.0,683.0
7259,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,46.0,2.0,2.0,46.0,1.0,LeftRight,AV,L5_LD.png,1.0,514.0
7260,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,47.0,12.0,2.0,47.0,1.0,New,AV,L7_RD_big.png,1.0,874.0
7261,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,48.0,31.0,2.0,48.0,1.0,New,AV,L8_LU_big.png,1.0,697.0
7262,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,49.0,19.0,2.0,49.0,1.0,New,AV,L6_RD.png,1.0,509.0
7263,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,50.0,3.0,2.0,50.0,1.0,UpDown,AV,L6_LD.png,1.0,623.0
7264,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,51.0,22.0,2.0,51.0,1.0,New,AV,L6_RU_big.png,1.0,556.0
7265,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,52.0,32.0,2.0,52.0,1.0,New,AV,L8_RU_big.png,1.0,629.0
7266,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,53.0,16.0,2.0,53.0,1.0,New,AV,L5_RU_big.png,1.0,529.0
7267,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,54.0,5.0,2.0,54.0,1.0,control,AV,L7_LD.png,1.0,781.0
7268,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,55.0,17.0,2.0,55.0,1.0,UpDown,AV,L6_LD_big.png,1.0,610.0
7269,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,56.0,8.0,2.0,56.0,1.0,UpDown,AV,L5_RU.png,1.0,552.0
7270,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,57.0,24.0,2.0,57.0,1.0,New,AV,L7_RU.png,1.0,538.0
7271,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,58.0,7.0,2.0,58.0,1.0,UpDown,AV,L5_LU.png,1.0,476.0
7272,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,59.0,13.0,2.0,59.0,1.0,LeftRight,AV,L5_LD_big.png,1.0,564.0
7273,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,60.0,18.0,2.0,60.0,1.0,UpDown,AV,L6_LU_big.png,1.0,653.0
7274,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,61.0,6.0,2.0,61.0,1.0,control,AV,L8_RD.png,1.0,812.0
7275,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,62.0,26.0,2.0,62.0,1.0,New,AV,L8_LD.png,1.0,596.0
7276,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,63.0,14.0,2.0,63.0,1.0,LeftRight,AV,L5_RD_big.png,1.0,547.0
7277,1,B,1,visualrecognition,BuildUP,2,1.0,1.0,1.0,1.0,1.0,64.0,10.0,2.0,64.0,1.0,New,AV,L7_LU_big.png,1.0,648.0
7278,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,728.0
7279,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,1.0,623.0
7280,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,676.0
7281,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,4.0,17.0,1.0,4.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,588.0
7282,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,5.0,13.0,1.0,5.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,547.0
7283,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,6.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,0.0,480.0
7284,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,7.0,21.0,1.0,7.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,691.0
7285,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,8.0,26.0,1.0,8.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,1.0,697.0
7286,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,9.0,30.0,1.0,9.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,602.0
7287,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,10.0,32.0,1.0,10.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,698.0
7288,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,11.0,3.0,1.0,11.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,663.0
7289,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,12.0,14.0,1.0,12.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,644.0
7290,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,13.0,31.0,1.0,13.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,687.0
7291,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,14.0,10.0,1.0,14.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,1.0,749.0
7292,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,15.0,24.0,1.0,15.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,0.0,688.0
7293,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,16.0,29.0,1.0,16.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,670.0
7294,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,17.0,18.0,1.0,17.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,660.0
7295,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,18.0,11.0,1.0,18.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,1.0,681.0
7296,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,19.0,8.0,1.0,19.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,1.0,641.0
7297,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,20.0,19.0,1.0,20.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,614.0
7298,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,21.0,23.0,1.0,21.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,622.0
7299,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,22.0,28.0,1.0,22.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,519.0
7300,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,23.0,5.0,1.0,23.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,866.0
7301,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,24.0,25.0,1.0,24.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,1.0,981.0
7302,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,25.0,20.0,1.0,25.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,725.0
7303,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,26.0,15.0,1.0,26.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,1.0,590.0
7304,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,27.0,16.0,1.0,27.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,521.0
7305,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,28.0,12.0,1.0,28.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,1.0,705.0
7306,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,29.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,591.0
7307,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,30.0,4.0,1.0,30.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,598.0
7308,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,31.0,2.0,1.0,31.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,1.0,500.0
7309,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,32.0,27.0,1.0,32.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,606.0
7310,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,33.0,32.0,2.0,33.0,1.0,new,AVSW_LowCogLoad,L12_RD.png,1.0,633.0
7311,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,34.0,22.0,2.0,34.0,1.0,new,AVSW_LowCogLoad,L12_RU.png,1.0,529.0
7312,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,35.0,17.0,2.0,35.0,1.0,new,AVSW_LowCogLoad,L12_RU_big.png,1.0,446.0
7313,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,36.0,29.0,2.0,36.0,1.0,new,AVSW_LowCogLoad,L11_LU_big.png,1.0,466.0
7314,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,37.0,28.0,2.0,37.0,1.0,new,AVSW_LowCogLoad,L11_LU.png,1.0,453.0
7315,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,38.0,31.0,2.0,38.0,1.0,new,AVSW_LowCogLoad,L12_LU.png,1.0,522.0
7316,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,39.0,12.0,2.0,39.0,1.0,control,AVSW_LowCogLoad,L12_LD_big.png,0.0,520.0
7317,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,40.0,15.0,2.0,40.0,1.0,new,AVSW_LowCogLoad,L10_LU_big.png,1.0,1046.0
7318,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,41.0,16.0,2.0,41.0,1.0,new,AVSW_LowCogLoad,L10_LD_big.png,1.0,699.0
7319,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,42.0,9.0,2.0,42.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU_big.png,1.0,1261.0
7320,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,43.0,24.0,2.0,43.0,1.0,new,AVSW_LowCogLoad,L9_RU.png,1.0,856.0
7321,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,44.0,18.0,2.0,44.0,1.0,new,AVSW_LowCogLoad,L12_LU_big.png,1.0,751.0
7322,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,45.0,20.0,2.0,45.0,1.0,new,AVSW_LowCogLoad,L9_LU_big.png,1.0,926.0
7323,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,46.0,1.0,2.0,46.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD.png,1.0,526.0
7324,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,47.0,6.0,2.0,47.0,1.0,control,AVSW_LowCogLoad,L12_LD.png,1.0,580.0
7325,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,48.0,4.0,2.0,48.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD.png,1.0,587.0
7326,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,49.0,3.0,2.0,49.0,1.0,UpDown,AVSW_LowCogLoad,L10_RU.png,1.0,577.0
7327,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,50.0,21.0,2.0,50.0,1.0,new,AVSW_LowCogLoad,L11_LD_big.png,1.0,679.0
7328,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,51.0,25.0,2.0,51.0,1.0,new,AVSW_LowCogLoad,L10_LD.png,0.0,582.0
7329,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,52.0,19.0,2.0,52.0,1.0,new,AVSW_LowCogLoad,L9_RU_big.png,1.0,666.0
7330,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,53.0,23.0,2.0,53.0,1.0,new,AVSW_LowCogLoad,L9_LU.png,1.0,520.0
7331,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,54.0,27.0,2.0,54.0,1.0,new,AVSW_LowCogLoad,L11_LD.png,1.0,638.0
7332,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,55.0,26.0,2.0,55.0,1.0,new,AVSW_LowCogLoad,L10_LU.png,1.0,868.0
7333,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,56.0,5.0,2.0,56.0,1.0,control,AVSW_LowCogLoad,L11_RD.png,1.0,750.0
7334,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,57.0,2.0,2.0,57.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD.png,1.0,730.0
7335,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,58.0,14.0,2.0,58.0,1.0,new,AVSW_LowCogLoad,L12_RD_big.png,1.0,614.0
7336,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,59.0,8.0,2.0,59.0,1.0,LeftRight,AVSW_LowCogLoad,L9_LD_big.png,0.0,509.0
7337,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,60.0,30.0,2.0,60.0,1.0,new,AVSW_LowCogLoad,L11_RU.png,1.0,600.0
7338,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,61.0,13.0,2.0,61.0,1.0,new,AVSW_LowCogLoad,L11_RU_big.png,1.0,485.0
7339,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,62.0,10.0,2.0,62.0,1.0,UpDown,AVSW_LowCogLoad,L10_RD_big.png,1.0,926.0
7340,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,63.0,7.0,2.0,63.0,1.0,LeftRight,AVSW_LowCogLoad,L9_RD_big.png,1.0,869.0
7341,1,C,1,visualrecognition,LowCOG,3,1.0,1.0,1.0,1.0,1.0,64.0,11.0,2.0,64.0,1.0,control,AVSW_LowCogLoad,L11_RD_big.png,1.0,591.0
7738,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,new,AVSW_Build_up,L1_LD_big.png,1.0,2024.0
7739,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,UpDown,AVSW_Build_up,L2_RU_big.png,1.0,1154.0
7740,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,3.0,9.0,1.0,3.0,1.0,UpDown,AVSW_Build_up,L2_RD_big.png,1.0,610.0
7741,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,4.0,13.0,1.0,4.0,1.0,new,AVSW_Build_up,L1_RD_big.png,1.0,597.0
7742,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,5.0,12.0,1.0,5.0,1.0,control,AVSW_Build_up,L4_RU_big.png,1.0,577.0
7743,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,6.0,4.0,1.0,6.0,1.0,UpDown,AVSW_Build_up,L2_RU.png,1.0,714.0
7744,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,LeftRight,AVSW_Build_up,L1_RU.png,1.0,566.0
7745,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,8.0,23.0,1.0,8.0,1.0,new,AVSW_Build_up,L3_LD_big.png,1.0,352.0
7746,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,9.0,16.0,1.0,9.0,1.0,new,AVSW_Build_up,L4_LU_big.png,1.0,669.0
7747,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,10.0,26.0,1.0,10.0,1.0,new,AVSW_Build_up,L3_LD.png,1.0,570.0
7748,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,11.0,21.0,1.0,11.0,1.0,new,AVSW_Build_up,L2_LD_big.png,1.0,802.0
7749,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,12.0,2.0,1.0,12.0,1.0,LeftRight,AVSW_Build_up,L1_LU.png,1.0,633.0
7750,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,13.0,7.0,1.0,13.0,1.0,LeftRight,AVSW_Build_up,L1_RU_big.png,1.0,596.0
7751,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,14.0,31.0,1.0,14.0,1.0,new,AVSW_Build_up,L4_LU.png,1.0,575.0
7752,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,15.0,20.0,1.0,15.0,1.0,new,AVSW_Build_up,L2_LD.png,1.0,552.0
7753,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,16.0,18.0,1.0,16.0,1.0,new,AVSW_Build_up,L1_RD.png,1.0,626.0
7754,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,17.0,6.0,1.0,17.0,1.0,control,AVSW_Build_up,L4_RU.png,1.0,595.0
7755,8,A,2,visualrecognition,LowCOG,2,8.0,2.0,2.0,1.0,1.0,18.0,8.0,1.0,18.0,1.0,LeftRight,AVSW_Build_up,L1_LU_big.png,1.0,761.0
