,subject,set,day,task,trainingtype,order,Subject2,Session,Age,Sex,Handedness,Group,Block,Trial,Training,TypeLettre,typemismatch,matching,LetterStimAud,accuracy,RT
5884,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,3.0,AV,new,miroir,mismatch,L2_RD.png,0.0,0.0
5885,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,4.0,AV,control,match,match,L4_RU.png,1.0,757.0
5886,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,5.0,AV,LeftRight,match,match,L1_RU.png,1.0,609.0
5887,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,6.0,AV,UpDown,match,match,L2_RU.png,1.0,976.0
5888,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,7.0,AV,LeftRight,match,match,L1_LU.png,1.0,1401.0
5889,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,8.0,AV,UpDown,diffLettre,mismatch,L1_LU.png,1.0,615.0
5890,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,9.0,AV,new,diffLettre,mismatch,L1_RU.png,1.0,610.0
5891,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,10.0,AV,new,miroir,mismatch,L2_RU.png,0.0,1113.0
5892,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,11.0,AV,control,match,match,L3_LU.png,1.0,1066.0
5893,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,9.0,12.0,AV,new,UpDown,mismatch,L3_LU.png,1.0,600.0
5894,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,1.0,AV,UpDown,match,match,L2_RU.png,1.0,1055.0
5895,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,2.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,1694.0
5896,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,3.0,AV,new,miroir,mismatch,L2_RU.png,1.0,751.0
5897,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,4.0,AV,control,match,match,L3_LU.png,1.0,545.0
5898,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,5.0,AV,new,UpDown,mismatch,L3_LU.png,1.0,676.0
5899,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,6.0,AV,control,match,match,L4_RU.png,1.0,648.0
5900,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,7.0,AV,UpDown,diffLettre,mismatch,L4_RU.png,1.0,656.0
5901,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,8.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,685.0
5902,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,9.0,AV,LeftRight,miroir,mismatch,L1_RU.png,1.0,757.0
5903,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,10.0,AV,LeftRight,match,match,L1_RU.png,1.0,761.0
5904,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,11.0,AV,LeftRight,match,match,L1_LU.png,0.0,950.0
5905,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,10.0,12.0,AV,UpDown,match,match,L2_RD.png,1.0,758.0
5906,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,1.0,AV,control,match,match,L4_RU.png,1.0,702.0
5907,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,2.0,AV,control,match,match,L3_LU.png,1.0,810.0
5908,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,3.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,526.0
5909,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,4.0,AV,control,diffLettre,mismatch,L2_RU.png,1.0,978.0
5910,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,5.0,AV,UpDown,match,match,L2_RU.png,1.0,805.0
5911,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,6.0,AV,new,miroir,mismatch,L4_RU.png,1.0,583.0
5912,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,7.0,AV,LeftRight,match,match,L1_RU.png,1.0,1249.0
5913,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,8.0,AV,UpDown,match,match,L2_RD.png,1.0,1095.0
5914,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,9.0,AV,LeftRight,match,match,L1_LU.png,1.0,1600.0
5915,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,10.0,AV,new,UpDown,mismatch,L1_RU.png,1.0,485.0
5916,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,11.0,AV,new,miroir,mismatch,L3_LU.png,1.0,51.0
5917,20,A,2,association,LowCOG,2,20.0,2.0,19.0,female,right,2.0,11.0,12.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,1459.0
5924,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,1.0,AVW,control,match,match,L8_RD.png,1.0,918.0
5925,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,2.0,AVW,control,match,match,L7_LD.png,1.0,738.0
5926,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,3.0,AVW,control,diffLettre,mismatch,L7_LD.png,1.0,771.0
5927,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,4.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,1.0,1127.0
5928,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,5.0,AVW,UpDown,match,match,L6_LU.png,1.0,2074.0
5929,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,6.0,AVW,LeftRight,match,match,L5_RD.png,1.0,845.0
5930,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,7.0,AVW,UpDown,UpDown,mismatch,L6_LD.png,1.0,1189.0
5931,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,8.0,AVW,LeftRight,miroir,mismatch,L5_LD.png,1.0,931.0
5932,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,9.0,AVW,control,diffLettre,mismatch,L8_RD.png,1.0,592.0
5933,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,10.0,AVW,LeftRight,match,match,L5_LD.png,1.0,672.0
5934,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,11.0,AVW,UpDown,match,match,L6_LD.png,1.0,1211.0
5935,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,7.0,12.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,1.0,1061.0
5936,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,1.0,AVW,control,match,match,L7_LD.png,1.0,769.0
5937,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,2.0,AVW,UpDown,UpDown,mismatch,L6_LU.png,1.0,1140.0
5938,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,3.0,AVW,new,miroir,mismatch,L8_RD.png,1.0,389.0
5939,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,4.0,AVW,new,miroir,mismatch,L6_LD.png,1.0,1742.0
5940,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,5.0,AVW,LeftRight,match,match,L5_RD.png,1.0,524.0
5941,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,6.0,AVW,UpDown,match,match,L6_LD.png,1.0,815.0
5942,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,7.0,AVW,new,UpDown,mismatch,L5_RD.png,1.0,741.0
5943,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,8.0,AVW,UpDown,match,match,L6_LU.png,1.0,669.0
5944,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,9.0,AVW,LeftRight,diffLettre,mismatch,L5_LD.png,1.0,1033.0
5945,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,10.0,AVW,control,match,match,L8_RD.png,1.0,700.0
5946,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,11.0,AVW,new,diffLettre,mismatch,L7_LD.png,1.0,718.0
5947,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,8.0,12.0,AVW,LeftRight,match,match,L5_LD.png,1.0,756.0
5948,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,1.0,AVW,UpDown,match,match,L6_LD.png,1.0,865.0
5949,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,2.0,AVW,UpDown,match,match,L6_LU.png,1.0,676.0
5950,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,3.0,AVW,new,UpDown,mismatch,L7_LD.png,0.0,0.0
5951,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,4.0,AVW,new,miroir,mismatch,L6_LU.png,1.0,981.0
5952,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,5.0,AVW,new,UpDown,mismatch,L8_RD.png,1.0,626.0
5953,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,6.0,AVW,new,miroir,mismatch,L6_LD.png,1.0,940.0
5954,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,7.0,AVW,LeftRight,match,match,L5_LD.png,0.0,0.0
5955,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,8.0,AVW,control,match,match,L8_RD.png,1.0,631.0
5956,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,9.0,AVW,new,diffLettre,mismatch,L5_LD.png,1.0,622.0
5957,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,10.0,AVW,LeftRight,match,match,L5_RD.png,1.0,673.0
5958,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,11.0,AVW,UpDown,diffLettre,mismatch,L5_RD.png,1.0,857.0
5959,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,9.0,12.0,AVW,control,match,match,L7_LD.png,1.0,622.0
5960,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,1.0,AVW,LeftRight,match,match,L5_LD.png,1.0,414.0
5961,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,2.0,AVW,new,miroir,mismatch,L6_LU.png,1.0,623.0
5962,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,3.0,AVW,UpDown,diffLettre,mismatch,L8_RD.png,1.0,789.0
5963,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,4.0,AVW,LeftRight,match,match,L5_RD.png,1.0,603.0
5964,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,5.0,AVW,LeftRight,miroir,mismatch,L5_RD.png,1.0,577.0
5965,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,6.0,AVW,UpDown,match,match,L6_LU.png,1.0,614.0
5966,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,7.0,AVW,control,match,match,L8_RD.png,1.0,532.0
5967,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,8.0,AVW,new,diffLettre,mismatch,L6_LD.png,1.0,435.0
5968,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,9.0,AVW,new,UpDown,mismatch,L7_LD.png,1.0,401.0
5969,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,10.0,AVW,control,UpDown,mismatch,L5_LD.png,1.0,831.0
5970,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,11.0,AVW,control,match,match,L7_LD.png,1.0,577.0
5971,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,10.0,12.0,AVW,UpDown,match,match,L6_LD.png,1.0,540.0
5972,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,1.0,AVW,control,diffLettre,mismatch,L6_LD.png,1.0,455.0
5973,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,2.0,AVW,LeftRight,match,match,L5_LD.png,1.0,644.0
5974,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,3.0,AVW,UpDown,match,match,L6_LD.png,1.0,445.0
5975,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,4.0,AVW,control,match,match,L7_LD.png,1.0,622.0
5976,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,5.0,AVW,control,match,match,L8_RD.png,1.0,601.0
5977,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,6.0,AVW,new,UpDown,mismatch,L5_LD.png,1.0,311.0
5978,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,7.0,AVW,new,miroir,mismatch,L7_LD.png,1.0,602.0
5979,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,8.0,AVW,LeftRight,match,match,L5_RD.png,1.0,402.0
5980,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,9.0,AVW,new,UpDown,mismatch,L5_RD.png,1.0,459.0
5981,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,10.0,AVW,UpDown,match,match,L6_LU.png,1.0,681.0
5982,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,11.0,AVW,new,diffLettre,mismatch,L6_LU.png,1.0,444.0
5983,20,B,2,association,AV,1,20.0,2.0,19.0,female,right,2.0,11.0,12.0,AVW,new,miroir,mismatch,L8_RD.png,1.0,482.0
5990,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,1.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,2457.0
5991,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,2.0,AVWS,LeftRight,miroir,mismatch,L9_LD.png,1.0,1511.0
5992,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,3.0,AVWS,control,match,match,L11_RD.png,0.0,0.0
5993,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,4.0,AVWS,control,diffLettre,mismatch,L12_LD.png,1.0,1374.0
5994,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,5.0,AVWS,control,diffLettre,mismatch,L11_RD.png,1.0,947.0
5995,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,6.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,454.0
5996,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,7.0,AVWS,UpDown,match,match,L10_RD.png,1.0,1188.0
5997,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,8.0,AVWS,LeftRight,miroir,mismatch,L9_RD.png,1.0,804.0
5998,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,9.0,AVWS,UpDown,UpDown,mismatch,L10_RU.png,1.0,1632.0
5999,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,10.0,AVWS,control,match,match,L12_LD.png,1.0,638.0
6000,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,11.0,AVWS,UpDown,match,match,L10_RU.png,1.0,582.0
6001,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,7.0,12.0,AVWS,UpDown,UpDown,mismatch,L10_RD.png,1.0,660.0
6002,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,1.0,AVWS,UpDown,match,match,L10_RD.png,1.0,592.0
6003,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,2.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,590.0
6004,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,3.0,AVWS,UpDown,diffLettre,mismatch,L11_RD.png,1.0,823.0
6005,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,4.0,AVWS,new,UpDown,mismatch,L9_RD.png,1.0,735.0
6006,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,5.0,AVWS,new,miroir,mismatch,L12_LD.png,1.0,1250.0
6007,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,6.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,1027.0
6008,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,7.0,AVWS,new,diffLettre,mismatch,L9_LD.png,1.0,1600.0
6009,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,8.0,AVWS,UpDown,UpDown,mismatch,L10_RD.png,1.0,650.0
6010,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,9.0,AVWS,control,match,match,L11_RD.png,1.0,865.0
6011,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,10.0,AVWS,new,miroir,mismatch,L10_RU.png,1.0,2112.0
6012,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,11.0,AVWS,UpDown,match,match,L10_RU.png,1.0,619.0
6013,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,8.0,12.0,AVWS,control,match,match,L12_LD.png,1.0,2206.0
6014,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,1.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,1650.0
6015,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,2.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,457.0
6016,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,3.0,AVWS,new,UpDown,mismatch,L11_RD.png,0.0,0.0
6017,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,4.0,AVWS,new,miroir,mismatch,L10_RU.png,1.0,984.0
6018,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,5.0,AVWS,control,match,match,L11_RD.png,1.0,778.0
6019,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,6.0,AVWS,UpDown,match,match,L10_RD.png,1.0,518.0
6020,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,7.0,AVWS,new,miroir,mismatch,L10_RD.png,1.0,593.0
6021,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,8.0,AVWS,new,UpDown,mismatch,L12_LD.png,1.0,741.0
6022,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,9.0,AVWS,control,match,match,L12_LD.png,1.0,722.0
6023,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,10.0,AVWS,new,diffLettre,mismatch,L9_LD.png,1.0,404.0
6024,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,11.0,AVWS,UpDown,match,match,L10_RU.png,1.0,627.0
6025,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,9.0,12.0,AVWS,new,diffLettre,mismatch,L9_RD.png,1.0,822.0
6026,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,1.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,1164.0
6027,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,2.0,AVWS,UpDown,match,match,L10_RU.png,1.0,1454.0
6028,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,3.0,AVWS,LeftRight,miroir,mismatch,L9_RD.png,1.0,967.0
6029,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,4.0,AVWS,control,match,match,L12_LD.png,1.0,745.0
6030,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,5.0,AVWS,UpDown,match,match,L10_RD.png,1.0,671.0
6031,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,6.0,AVWS,control,match,match,L11_RD.png,1.0,1528.0
6032,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,7.0,AVWS,new,UpDown,mismatch,L9_LD.png,1.0,443.0
6033,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,8.0,AVWS,new,miroir,mismatch,L10_RD.png,1.0,1228.0
6034,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,9.0,AVWS,UpDown,diffLettre,mismatch,L12_LD.png,1.0,1245.0
6035,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,10.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,624.0
6036,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,11.0,AVWS,new,diffLettre,mismatch,L10_RU.png,1.0,510.0
6037,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,10.0,12.0,AVWS,new,UpDown,mismatch,L11_RD.png,1.0,519.0
6038,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,1.0,AVWS,control,diffLettre,mismatch,L10_RU.png,1.0,879.0
6039,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,2.0,AVWS,LeftRight,match,match,L9_RD.png,1.0,989.0
6040,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,3.0,AVWS,control,match,match,L11_RD.png,1.0,690.0
6041,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,4.0,AVWS,new,UpDown,mismatch,L9_LD.png,1.0,530.0
6042,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,5.0,AVWS,UpDown,match,match,L10_RD.png,1.0,564.0
6043,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,6.0,AVWS,new,miroir,mismatch,L12_LD.png,1.0,502.0
6044,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,7.0,AVWS,new,UpDown,mismatch,L9_RD.png,1.0,843.0
6045,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,8.0,AVWS,UpDown,match,match,L10_RU.png,1.0,537.0
6046,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,9.0,AVWS,control,match,match,L12_LD.png,1.0,854.0
6047,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,10.0,AVWS,new,miroir,mismatch,L11_RD.png,1.0,548.0
6048,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,11.0,AVWS,LeftRight,diffLettre,mismatch,L10_RD.png,1.0,636.0
6049,20,C,2,association,BuildUP,3,20.0,2.0,19.0,female,right,2.0,11.0,12.0,AVWS,LeftRight,match,match,L9_LD.png,1.0,486.0
6184,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,1.0,AV,control,match,match,L3_LU.png,1.0,1019.0
6185,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,2.0,AV,UpDown,UpDown,mismatch,L2_RD.png,1.0,787.0
6186,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,3.0,AV,UpDown,match,match,L2_RD.png,1.0,768.0
6187,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,4.0,AV,LeftRight,match,match,L1_RU.png,1.0,1515.0
6188,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,5.0,AV,LeftRight,miroir,mismatch,L1_RU.png,1.0,1775.0
6189,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,6.0,AV,UpDown,match,match,L2_RU.png,1.0,935.0
6190,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,7.0,AV,UpDown,UpDown,mismatch,L2_RU.png,1.0,785.0
6191,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,8.0,AV,LeftRight,miroir,mismatch,L1_LU.png,0.0,0.0
6192,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,9.0,AV,LeftRight,match,match,L1_LU.png,1.0,734.0
6193,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,10.0,AV,control,diffLettre,mismatch,L4_RU.png,1.0,863.0
6194,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,11.0,AV,control,diffLettre,mismatch,L3_LU.png,1.0,1081.0
6195,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,7.0,12.0,AV,control,match,match,L4_RU.png,1.0,931.0
6196,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,1.0,AV,UpDown,match,match,L2_RD.png,1.0,797.0
6197,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,2.0,AV,control,match,match,L4_RU.png,1.0,2190.0
6198,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,3.0,AV,LeftRight,match,match,L1_LU.png,0.0,0.0
6199,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,4.0,AV,new,miroir,mismatch,L2_RU.png,0.0,860.0
6200,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,5.0,AV,new,UpDown,mismatch,L1_LU.png,1.0,472.0
6201,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,6.0,AV,control,match,match,L3_LU.png,1.0,1217.0
6202,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,7.0,AV,LeftRight,miroir,mismatch,L1_RU.png,1.0,1308.0
6203,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,8.0,AV,new,UpDown,mismatch,L3_LU.png,0.0,0.0
6204,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,9.0,AV,control,diffLettre,mismatch,L2_RD.png,1.0,802.0
6205,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,10.0,AV,LeftRight,match,match,L1_RU.png,1.0,1005.0
6206,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,11.0,AV,UpDown,diffLettre,mismatch,L4_RU.png,1.0,1004.0
6207,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,8.0,12.0,AV,UpDown,match,match,L2_RU.png,1.0,822.0
6208,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,9.0,1.0,AV,UpDown,match,match,L2_RU.png,1.0,797.0
6209,18,A,1,association,LowCOG,2,18.0,1.0,22.0,female,right,6.0,9.0,2.0,AV,LeftRight,match,match,L1_LU.png,0.0,992.0
